restaurant,review,rating,date
PAI,"My wife was dining with a friend at the downtown location and experienced a serious medical emergency, requiring paramedics to arrive and hospitalization for 1 week. Not only did the restaurant refund them their meal without hesitation, they continued to check in on my wife’s condition throughout her hospital stay. They even sent a beautiful flower arrangement to her room. It’s hard to find words for how grateful we are to the team at Pai for their compassion and kindness. It has helped us navigate this stressful time and we will never forget it. From the bottom of our hearts, thank you Pai.",5,11/30/2025
PAI,"Best Thai food in town. If you happen to be visiting Toronto, this restaurant should be in your bucket list. Make sure you make reservations in advance or else be prepared to be in long waiting list.",5,11/30/2025
PAI,"After hearing about this place being the best Thai place in downtown for years, I decided to try it but honestly everything was insanely salty. There are better Thai restaurants in midtown and uptown.",2,11/29/2025
PAI,"Very good food! very crowded as it is so popular. But as a single person, you can walk in and get quickly seated at the bar. The waiters are attentive.<br>I got the Khao soi noodles. The broth was creamy, spicy, fragrant and delicious. If I’m being picky, the crispy noodles I wasn’t a huge fan of and they were hard to eat. The tofu could’ve been cut smaller. But these are minor things. I’d definitely go back. Also great if you’re downtown for a musical or play, as it’s in the right area.",4,11/28/2025
PAI,"This place sounds like the Giggles Emporium?! The amount of billowing cackling was insane not sure if guests where trying to unconsciously trying to out laugh other guests but my goodness. Insanely noisy. Food is mid, I’ll never go back.",1,11/28/2025
PAI,Everything was perfect.,4,11/28/2025
PAI,"This place is always bustling with people, giving off the vibes of a weekend night in Pai. The staff are energetic and incredibly friendly.<br>Despite being packed with customers, the food came out really fast. Hands down the best Thai restaurant outside of Thailand.<br><br>My recommendation is to start with the Garlic Tofu and Mango Slaw. The Khao Soi is a must, bursting with flavor. We tried it with braised beef this time, and it was cooked to perfection: super tender and rich. My go-to entrée is the Khao Pla Tawt (golden fried fish). It’s crispy on the outside, while the meat is tender enough to fall apart easily, pairing perfectly with their homemade green curry.<br><br>There are plenty of drink options. I’m on the sweeter side and love both their red and white sangria.<br><br>Can’t wait to come back!",5,11/27/2025
PAI,The food and service was great. Shout out to our server Eric as he gave great food recommendations.,5,11/26/2025
PAI,For original and delicious Thai food this is where we go<br>Considered the best Thai food in town<br>Normally it is full and there is waiting g today we were lucky as we went off time for lunch and did not have to wait  although there still was a crowd<br>For me this is a must visit place every once in a while<br>The food is yummy and has original Thai tastes and flavors<br>The chefs do a good job of it<br>The service is prompt and the atmosphere is lively<br>There is a full bar in case you are in the mood<br>Enjoy<br>Cheers,4,11/25/2025
PAI,"The BEST Thai restaurant I’ve ever been to! The green Thai curry with chicken was even better than the one u had in Thailand. If you come to Toronto, you HAVE to try it. You will not be disappointed.",5,11/25/2025
PAI,"This place is unassuming and incredible in every way, be it the food, (they serve vegan) the staff or the speed at which they deliver! We will definitely visit this place multiple times!!",5,11/24/2025
PAI,"Great quality chicken pad Thai, very vibey if seated in the main room",5,11/24/2025
PAI,"Incredible. We weren’t able to make a reservation but walked in around 4PM on a Friday and were sat right away. Our server was so kind and he provided us with different recommendations and we are so glad we took them all. Spring rolls are a must, probably the best I’ve ever had. For dinner we had Khao Soi which was INCREDIBLE, the curry was perfectly balanced you could drink it ! The other dish we had was Pad Gra Prow with crispy pork and again wow, flavours, textures were so good. We also had drink the Lowry and Big Gradey Energy, and although I don’t often drink cocktails these are some I would drink over and over.<br>Thank you for a wonderful experience",5,11/23/2025
PAI,"The food was honestly one of the best places I ever went to eat. It shows that they won many nominations, the care and love for the food, would def recommend. The music was really good too! But the place is a bit small, and it can get loud easily. Still, I would def come again when I get the chance!",5,11/23/2025
PAI,We have been coming here for years until now. Portion size almost down to nothing. Server had less personality than Chatgpt.  Massaman curry was literally 4 tablespoons of curry and 4 mini potatoes for $23.00. Same party of 4 we go with and same dishes we order was 20 percent more expensive than last summer and 30 percent less food. We could have accepted the price increase but we left hungry and will never be back. Had a nice 5 year run of eating at Pai. Sadly all good things must end. Bye bye Pai. I'm sure your customers will disappear during your battle to maintain profit margins. Lots of info on Reddit validates my review as accurate.,1,11/21/2025
PAI,Had such a great dinner with my friends! The pad see ew & the khao soi were insanely good! Our server Arian was also very attentive and kind. Highly recommend coming here!,5,11/20/2025
PAI,"I love this Restaurent, it's so cozy and the food is amazing, i hope it doesn't get over crowded because of all of the press, very happy you can make reservations",5,11/20/2025
PAI,"Love this place. I have been many times over the years.  We have been to Thailand and had lots of Thai food. This is the only restaurant in Canada that I can find that truly gives us the true Thai flavours that we had in Thailand! Great food, great atmosphere!",5,11/20/2025
PAI,"The food, oh my god, the food. I could not stop eating. I just wanted all the savoury items on the menu. Everything was better than the last.<br><br>Will I go again? Yes, because I never wanted to leave in the first place",5,11/19/2025
PAI,"This Thai spot was a good start to the trip. It was good, but was it the best Thai I ever had? No. I guess I had really high expectations.<br><br>We had a variety of dishes, the pad Thai, the fried rice, the Khao Soi, the braised beef soup. The only really unique dish was the braised beef soup. I never had this before and it was good.  The service was a bit spotty I think it was because we came at a weird time, late lunch/early dinner.",4,11/19/2025
PAI,"PAI is arguable one of the most famous restaurants in Toronto- so the expectations were high. We managed to get in before an extremely large line formed. We got the Khao Soi and Pad Thai.<br><br>The Khao Soi was a little disappointing. The curry was great, but the noodles were flimsy and didn’t pick up much of the curry. The noodles felt overcooked or cheap. The curry is good though, but I’d rather eat it with rice than those noodles.<br><br>On the other hand, the pad Thai was delicious! One of the best I’ve had, and I’d definitely recommend it again.<br><br>Overall, depending on the menu item, it is not worth the high price.<br><br>Would love to come back to try more foods- thank you for having me! :)",4,11/19/2025
PAI,"I’ve spent months in Thailand, and somehow I got hit with jet lag the second I stepped into Pai. That’s how spot-on it felt. I ordered the vegan khao soi and a beer, and both were perfect. Every staff member stopped by to check in, and somehow it didn’t feel forced. Just good people making sure you’re having a good time.<br><br>The vibe was exactly right. And the best part? I walked in five minutes before closing. No “kitchen’s done,” no side-eye, no rushed energy. They just served great food and let me enjoy it. Solid spot, solid crew, and a really good night.",5,11/18/2025
PAI,"Excellent food. Hopping place even on a Monday night. With a lot going on. Received however a table quickly. Server forgot my drink that’s why only 4 stars, however was remedied shortly. Recommend reserving in advance.",4,11/18/2025
PAI,"Great Thai food. Very busy even on a Monday night, but we got a table within 10 minutes.<br>Service was wonderful and we had a great time.",5,11/18/2025
PAI,"PAI is one of my favourite places, and one of the only reasons I will go down town. Such an amazing restaurant with so much flavour and life! The Thai iced tea always hits, and everything is incredibly delicious. Definitely will be back, hopefully sooner than later.",5,11/18/2025
PAI,Great customer service. Food was good but a bit salty and ambient music was too loud.,4,11/18/2025
PAI,Good options and good food. Great cocktails as well. Service was fast and attentive as well.,5,11/18/2025
PAI,"I used to frequent PAI when I lived in Toronto. I still make a point of stopping here when I come back to visit or for work, usually bringing a guest for the first time. This is the BEST Thai food I've had. Very authentic and wonderfully presented. Price is very fair for what you get. Common complaints are that it's fairly loud (which is true because its always busy) and they don't take reservations [at least didn't, which I believe has now changed]. However, I always feel its worth the wait.<br>I would recommend the Green Curry as a main, and Grabong as an appetizer.",5,11/17/2025
PAI,1st time here and its amazing.  Wonderfully flavorful food and great service.,5,11/17/2025
PAI,Undoubtedly the best pad thai I ever had since the first time I stepped foot there in 2019 !,5,11/17/2025
PAI,Amazing time for my daughter's birthday.  Thank you Chef Nuit and Jeff.  Always enjoy this place.  Never disappointed when you come here.,5,11/17/2025
PAI,John was our server today and he was so sweet and knowledgeable. He was very pleasant dealing with. Our food came on time. Thanks to him our night tonight was made extra special.<br><br>John you deserve 5 stars. Thank you<br>⭐️🌟⭐️🌟⭐️,5,11/16/2025
PAI,"Went last Friday with friends.<br><br>ALERT: you have lots of ppl in line, I understand that. but the server was rushing us ever since we sat down. Asking to put away dishes with 1/3 of thefood still in it.<br>Then literally rushed us to get the bill before we even finished deserts.<br>very unhappy and will not go again with anyone.<br>Can't believe we still tipped 18% out of pitty... But yeah be aware",2,11/15/2025
PAI,We haven’t been here in over 5 years but we’re happy to be back 😋 YUM !!<br><br>The pork skewers were super tender and delicious and the mango sticky rice dessert was great too 🥭 We will be back soon !!!,5,11/15/2025
PAI,I am from our of town and this was one of the best Thai meals I have had anywhere in Canada. My whole table gave the food 10/10. Definitely try the pad Thai and Khao Soi !!!!<br><br>Highly recommend making a reso to get a table as it can get busy around dinner.,5,11/14/2025
PAI,"Very good Thai food. Really enjoyed the Tom Yum soup, Pad Thai, and Panang Currie. Would definitely go again.",5,11/14/2025
PAI,"Book in advance to avoid waiting outside in the line like I did. Food is great, interesting, service is very nice.",5,11/14/2025
PAI,"I have been coming here for a few years now specifically this location. The food used to be 5/5 but I feel like the quality is no longer the same as it has blown up in the recent years and the service and attention to detail has been kind of rushed. The price has also seriously increased. None the less still great thai food I always come back to the Pai Thai and Khao Soi. The Khao Soi is such a warm and rich meal, perfect in the winter. I recommend booking a table as they are always packed!",4,11/13/2025
PAI,"Food is so delicious. We had Eric as our server and he was accommodating, knowledgeable, and friendly. Definitely dine here at least once if you are in Toronto!!",5,11/13/2025
PAI,Pai is the one place where Thai food is consistent and delicious! It’s no wonder there are always line ups.<br>The service is very slow and my water refills took a lot of time. Overall I felt the service leaves much to be desired but the food always more than makes up for it.<br>I would totally keep going back for the consistent good food,5,11/13/2025
PAI,Definitely lived up to the hype. The wait time to get a table can be very hard. Love the atmosphere.,5,11/12/2025
PAI,Best Thai food I've had in the city,5,11/12/2025
PAI,"This was easily the best Thai food I've ever had, and the service was phenomenal. Everything was piping hot when it came to the table. The food was super flavorful and fresh. I'll definitely be going back and taking people who haven't yet been there, with me. It was a bonus that despite how busy this restaurant is, it wasn't so loud that I couldn't easily chat with my friend.",5,11/12/2025
PAI,"Hidden away in a basement is this amazing Thai restaurant that serves excellent food at reasonable prices.  The place is always busy.  Expect to wait for a table but trust me it is worth the wait.  All considered, the service is pretty and the atmosphere is definitely electric.",5,11/10/2025
PAI,Love this place for Real Thai cuisine 😋😋😋😋😋,5,11/10/2025
PAI,I loved this place. I was a fan of the ice they use in the Thai tea (it was exceptionally good). The staff were precious and kind. The food was good (generous portions).,5,11/10/2025
PAI,Had the pleasure of going to the downtown location for the first time this past Friday. This experience was incredible and the best Thai food I have ever tasted. The atmosphere was nice and the service was amazing. 10/10. My only disappointment was that I have lived in Toronto my whole life and it took me this long to go try this restaurant. I’ll be back soon!,5,11/09/2025
PAI,"PAI in Toronto is a true gem for anyone who loves authentic Thai cuisine. This restaurant has earned its spot on the Michelin Guide since 2022 for good reason. Everything about the experience is exceptional. The atmosphere is vibrant yet cozy, with a mix of rustic and modern touches that instantly transport you to the streets of Thailand.<br><br>The menu is filled with authentic dishes that are bursting with flavour, and the prices are surprisingly affordable given the quality and reputation. I ordered the Khao Soi, and it was nothing short of incredible. The broth was rich and aromatic, the noodles perfectly cooked, and the beef was so tender it practically melted in my mouth. Every bite had layers of depth and spice that made it unforgettable.<br><br>PAI is one of those rare places where the hype is completely justified. Delicious, authentic, and worth every visit.",5,11/08/2025
PAI,"The 2nd time visiting but portion has been reduced significantly, like half less than before.<br>The taste is ok but it is not worthit to queue for an hour to have dishes in this price and portion.",2,11/08/2025
PAI,"After eating at this Thai restaurant, I have come to agree that it is deserving of it's Michelin star.<br><br>⚠️Special note ⚠️<br>The pictures in the menu look identical to the food in person. This shows the honesty of this popular restaurant.<br><br>Food came incredibly quick.<br>Food 🍤: 9/10⭐<br>Most of the food was perfect. Here are some of my recommendations.<br>1. Kung Tawt:<br>- This crispy shrimp had incredible sweet<br>seasonings and unlike most shrimp I had,<br>its texture was not stringy or dry.<br><br>- Personally, I generally do not enjoy<br>things like cole slaw or mango slaw.<br>However, the mango slaw I ate here was<br>somewhat enjoyable, so if you enjoy<br>slaws, I suggest you order it.<br>- I loved the Khao soi. The noodles had a<br>very soft texture and the soup was very<br>creamy and spicy, as you would expect.<br>- Pad see ew. I always love pad see ew.<br>This dish was much different, though.<br>The noodles were soft and savoury, but I<br>wish the greens were given a bit more<br>salt or flavouring.<br>- For a dessert, you will love the mango<br>sticky rice. The rice is creamy and when<br>paired with the mango, it creates an<br>indescribable taste.<br>Tom yum soup: it's ok. The flavours are good, but too strong.<br>What I do not recommend:<br>- Tom yum soup. The flavours of this soup<br>are good but way too powerful.<br><br>Service speed 🐎: 10/10⭐<br>The food came ~15 minutes after ordering. Much quicker than our wait time.<br><br>Service♥️: 9/10⭐<br>The service was decent. They brought everything out quickly and got us ordered without any troubles.<br><br>Cost 💰: 2/10⭐<br>The kung tawt costed about 20 dollars... I cannot recall the other prices. It's up to you to decide if these expensive prices are worth it for the taste.<br><br>Atmosphere 🇹🇭: 9/10⭐<br>There are a lot of nice decorations, but this doesn't matter much if you're just coming for the good food.<br><br>This restaurant should expect to see me again!",5,11/08/2025
PAI,Great food and good service! The shot of the day @$5 can’t be beat. And did I mention the amazing food… the papaya salad and tum yum is delicious. A must visit when in Toronto!,5,11/08/2025
PAI,Wow! So good!!! Must try,5,11/07/2025
PAI,"One of our favorites in downtown Toronto! We always recommend visitors and friends to try them out ☺️ Our fave dishes include the Khao Soi, Pad Thai and Moo Ping.",5,11/07/2025
PAI,"Had lunch at PAI today and it was a great experience! The atmosphere was lively but still comfortable, and the staff were super friendly and attentive. The food was delicious — both the vegetarian and non-veg dishes were packed with flavor and felt really fresh. Definitely one of the best spots in Toronto if you’re craving authentic Thai food. Would absolutely go back again!",4,11/06/2025
PAI,"4 years, 4 Michelin stars. Fantastic drinks, Thai food and desserts.",5,11/06/2025
PAI,Amazing Tai food in downtown Toronto,5,11/05/2025
PAI,"Hands down best Thai restaurant in GTA. You cannot find tastier Thai food. The pad Thai, Thai iced tea, spring rolls, green curry, Khao soi, massaman curry, Thai chicken wings, grabong, pad GRA prow are all the best you will have. Even for delivery it's still amazing, but it is a really cool spot to eat, great vibe that actually feels like you're in Pai. Highly recommend if you like Thai food.",5,11/05/2025
PAI,Definitely one of the best restaurants in town!,5,11/04/2025
PAI,Loved their Massaman Curry. Aptly spicy and flavourful!<br><br>The service was really great and quick,5,11/03/2025
PAI,"Delicious! Ive been meaning to try this place for a while since everyone and their mother recommended it to me. I got the Chicken Khao Soi and my friend got the Chicken Pad Thai. Personally I loved my dish way more than hers. It was a nice kick of spice and a great warm dish on a chilly day. Despite there being a lot of people, my friend and I had no trouble conversing at a normal volume. There's normally a wait, so if your visiting during peak hours I recommend you book a table in advance.",5,11/03/2025
PAI,Delicious food. We came 3 years ago and have been dying to get back. Had the Pad Thai and loved it.,5,11/02/2025
PAI,"Been here numerous times, and always happy to come back. Casual atmosphere, and the food is fantastic! Some of the best Thai food in the city. Highly recommended.",5,11/01/2025
PAI,Amazing food and staff. One area of issue was that the food was served almost on top of each other. Two appetizers barely started and then they brought the main course. We said we weren’t ready. They took it away and then returned a few minutes later. Too much food at one time. Otherwise food was delicious. Pad thai amazing.,4,10/31/2025
PAI,"I loved my experience here<br>Definitely recommended and we will back soon<br><br>P.S : here is very crowded always, we were walked in, had to wait 40 mins but totally worth it<br>Recommended dish : KHAO SOI ( with beef )",5,10/31/2025
PAI,The Khao Soi is absolutely incredible. It’s the perfect cross between a ramen and a curry.,5,10/29/2025
PAI,One amazing place i never miss visiting and feels so heavenly good in all aspects 😍 must try place 👍,5,10/27/2025
PAI,Delicious food and very kind staff.,5,10/26/2025
PAI,Great environment and the food is delicious you can't go wrong with any of the dishes you pick.,5,10/26/2025
PAI,Food is amazing - but when service is bad it takes away from the entire experience. Our server just up and disappeared for 30 minutes. I had to get up and walk over to another server to get any attention and pay my bill!,2,10/26/2025
PAI,"We went on a Saturday for lunch at noon.  No wait time & for our group of 5, we were seated in a nice spot. It's been a few years since we were here last so it was lovely to see how much more seating there is now. The food was great and the ambiance also nice. The staff was friendly and always checked on us to make sure we didn't need anything.",5,10/25/2025
PAI,"来两次了，鸡翅调味挺好的，就是鸡肉用一般，估计是懂过的鸡肉，最里面能吃出来一点肉腥味。番茄猪骨配米粉很好吃，必点，是没吃过的味道。Good. The chicken wings have good seasoning and I really liked the sauce. However the chicken itself tastes like previously frozen meat, there is a subtle taste of an unpleasant chicken taste. The pork rib is very good. The rice noodle works well in the soup.",4,10/23/2025
PAI,"to me, this is toronto's top thai restaurant<br>the fried rice is seriously amazing!!!!!!!!",5,10/22/2025
PAI,"The best pathi you’ll ever taste — hands down! The flavors are authentic, rich, and cooked with real care. Every bite reminds you what good food should taste like. The staff are welcoming, the service is quick, and the atmosphere makes you feel right at home. This place truly deserves all the praise it can get — a hidden gem that delivers excellence every time!",5,10/21/2025
PAI,"5 Stars! PAI consistently delivers great food and experiences. We ordered takeout this time and enjoyed a hot fresh meal. Everything was great. We ordered the mango slaw for the first time, basically an elevated mango salad. It was the best dish I had. They have takeout down to a science. It’s well organized and the staff are friendly.",5,10/21/2025
PAI,This place is my new favorite. I’m recommending to all my friends. This food is so good.,5,10/20/2025
PAI,"LOVE this place, this is my new fave Thai restaurant. The atmosphere in the restaurant is very cute and the service is great. The Tom yum soup was so flavourful, I couldn't get enough of this. The chicken pad Thai was delicious too and enjoyed the massaman curry. The lychee and mango juices are tasty and not overly sweet. We had the coconut sorbet and it came in the coconut, we were able to also eat the jelly from the coconut and the mango was so juicy. This place is a must visit!",5,10/20/2025
PAI,Absolutely amazing food and excellent service. Very well organised and friendly staff. We ordered the Pad See Ew and Pad Thai and loved it! Would 100% recommend this place!,5,10/20/2025
PAI,"No wonder it’s Michelin-recommended — every dish was delicious, and the Thai iced milk tea paired perfectly with the meal.<br>Even before all the dishes arrived, I was already eager to dig in!<br>The flavors were rich, leaning toward the sweet and savory side, which can get a bit heavy after a while.<br>According to the reviews, there’s usually a long line, but we arrived before 5 p.m. and didn’t have to wait at all.<br>The prices were also very reasonable for the quality and portion size.",4,10/19/2025
PAI,"My partner and I love trying Michelin-recommended restaurants when we travel, and I will never forget our visit to Pai. We went for lunch and I had the best Pad Thai of my life. I still dream about it! The experience was wonderful from start to finish. Everything was absolutely delicious, and the atmosphere was vibrant and welcoming. A must-visit in Toronto!",5,10/19/2025
PAI,"Delicious pad Thai by Chef Nuit. It's popular for both the locals and tourists so expect a wait for a table unless you've made a reservation. If you're looking for Thai cuisine but don't want the wait, I highly recommend going to Kiin (her other restaurant down the street which is high end). Loud, bustling atmosphere inside with very attentive wait staff. Can't wait to return.<br><br>I think this restaurant could greatly benefit from an automated waiting system instead of lining up on the sidewalk + stairs (i.e. use a machine near the entrance where people can provide their name, number, # of people, and then receive an automated text when there's a table available).",5,10/19/2025
PAI,This place is next level Thai. Anything you order will be good.,5,10/19/2025
PAI,Absolutely a wonderful experience. Food was so tasty and a very interesting combination of flavours. Loved the evening with my daughter!,5,10/18/2025
PAI,Food was great! Quick service and nice ambience.,5,10/18/2025
PAI,"The food is absolutely fantastic — some of the best authentic Thai dishes I’ve had. However, the experience was overshadowed by the service and overall atmosphere. The lineup was long, and once seated, the service felt indifferent, likely because the restaurant knows the food alone keeps people coming back.<br><br>We went with our toddler, and the area we were seated in was freezing. When we asked for a warmer table, we were told it would be another 30-minute wait. Unfortunately, that really took away from the experience.<br><br>If they delivered to my area, I’d happily order often and skip the lineup and poor service. In short: amazing food, but disappointing service and comfort.",4,10/16/2025
PAI,Cosy place... excellent food!,4,10/13/2025
PAI,"No reservations, you’ll have to wait, but it’s 100% worth it if you love athletic Thai food and gluten free pretty much everything.",5,10/13/2025
PAI,I didn’t like the vegan mushroom rice dish. It tasted different with those mushrooms. Almost had that smell of non-veg. I had better Thai food. Not sure if I made poor choice with the dish or the dish didn’t taste as expected.,3,10/13/2025
PAI,"Amazing Thai food, every dish was a 10/10. It was decently crowded for weekend lunch but there was no wait and service was very quick despite how busy they were. We got the laab salad, pad gra prow and khao soi and I recommend all of them. Overall an excellent spot close to the concert halls",5,10/12/2025
PAI,"Consistent, I don’t think they have a bad dish. I’ve tried multiple dishes and everything has been exceptional in my opinion.<br><br>There are some incredible 10/10 cocktails but some that aren’t so good. I’ll leave that to you to figure out.",5,10/12/2025
PAI,"Cool downtown vibe, attentive service from our waiter and the food was delicious.  Very good first time experience.",5,10/12/2025
PAI,Definitely go here 😎,5,10/12/2025
PAI,"A total surprise — we picked it completely at random, and all four of us were amazed from appetizers to dessert! Every dish was delicious, the ambiance was unique, the music was excellent, and the décor was beautifully done. The service was excellent too — the staff were kind and made great recommendations.",5,10/11/2025
PAI,"great atmosphere, and absolutely amazing food.  you must go.",5,10/10/2025
PAI,"PAI is an absolute standout! From the moment I walked in, I was struck by the vibrant, welcoming atmosphere. The space is modern, lively, and comfortable, making it the perfect spot for a casual meal or a special night out. The staff greeted me warmly and were attentive throughout the entire visit, ensuring a seamless and enjoyable experience.<br><br>The food at PAI is exceptional. Every dish I tried was packed with flavor, beautifully presented, and clearly made with high-quality ingredients. From the perfectly spiced noodles to the fresh and creative appetizers, each bite was a delight. The menu strikes an excellent balance between traditional favorites and inventive dishes, offering something for everyone.<br><br>Service here is top-notch. The staff are knowledgeable, friendly, and genuinely committed to making your visit memorable. They anticipate your needs, provide great recommendations, and make sure everything runs smoothly, which really enhances the overall experience.<br><br>What sets PAI apart is the combination of delicious food, vibrant atmosphere, and attentive service. Every element comes together to create a dining experience that’s both fun and satisfying. I left completely impressed and already planning my next visit — PAI easily earns every one of its five stars and is a must-visit for anyone who loves incredible food in a welcoming environment!",5,10/09/2025
PAI,"We used to come here often last year for the good food. This year we came in thrice (brought friends too) but the food quality was noticeably down. It felt more greasy, less fresh, and on one occasion we were seated next to a group of loud drunk folks. There was one time where we just decided to not wait - it’s especially packed in evenings (Toronto Downtown location).<br>On the plus side, portion sizes are plenty and some standard good ones like veg khao soi. There’s a lot of potential to make it better.",4,10/09/2025
PAI,Absolutely amazing<br>Great spot<br>Food and atmosphere on point,5,10/08/2025
PAI,Probably the best Thai food I’ve ever had (without going to Thailand),5,10/08/2025
PAI,One of my favorite Thai restaurants has always served great food in a short time. The Thai fried rice is amazing and the chicken wings are so tasty. We walked in by 4:45 pm on Sunday so there is no waiting time at all.,5,10/06/2025
PAI,"Nice environment, greatly presented food and friendly service. We had the green and penang curries and both were delicious",4,10/04/2025
PAI,"VERY busy place, excellent and flavourful food. Great service. Reservation recommended.",5,10/04/2025
PAI,My friend and I loved our pad thai and spring rolls! Worth the wait for sure!!,5,10/03/2025
PAI,Delicious Khao Soi and Fried Rice,5,10/03/2025
PAI,"The Gold Standard for Thai Food—Especially Their Life-Changing Khao Soi!<br><br>I feel incredibly fortunate to have known about Pai for years, and I am always game to return. This place is an absolute culinary institution, and its consistent inclusion in the Michelin Bib Gourmand Guide is no coincidence.<br><br>What truly sets Pai apart for me is their Khao Soi. It quite literally changed my life. Since I first tried their version, I've never been able to enjoy it anywhere else—no one does it like Pai. It is the perfect balance of creamy, spicy, and rich flavor, and it was, as always, stupendous on my most recent visit.<br><br>But the excellence doesn't stop there! I also branched out and tried other house favorites, including the amazing Garlic Shrimp and the delightful Squash Fritters. Everything was a winner.<br><br>Finally, after a long absence every time I've visited, I was able to snag the Mango Sticky Rice dessert. It is everything I envision heaven tasting like—a perfect, sweet ending.<br><br>The ambience is always bumping, the energy is high, and the staff are consistently friendly. I truly can't wait to go back again.<br><br>Pro-Tip: If you know you want to go, my recommendation is to make a reservation very early. You may need more than six weeks of heads-up to secure a table!",5,10/03/2025
PAI,"That was the best Khao soi I've ever had! Must try the beef!!<br>This place literally transported me back to Pai Thailand, amazing food and music!",5,10/01/2025
PAI,So clean and well-kept.,3,10/01/2025
PAI,"Good portions, friendly service",5,10/01/2025
PAI,"Buzzy, busy, and big on flavour, I knew that Pai was going to be good the moment we walked in. Got a two person table after a ten minute wait (on a Monday for dinner) and ordered the mango salad (exceptional) and the pad see ew (one of the best.) I use to live in Asia for three years and this was one of my best Thai meals to date. Bravo!",5,09/30/2025
PAI,Very yummy Thai food with veggie friendly options! Great atmosphere and service! Came here on a whim and didn’t have to wait for a table which was surprising as it was packed out for a Monday night. Tasty and friendly service!,5,09/30/2025
PAI,One of the best Thai restaurants in the city! It gets very busy so if you don’t have a reservation you will have to wait to get a table.,5,09/29/2025
PAI,"Great atmosphere, food was great. Definitely worth a try.<br><br>Came here on a whim on a Sunday night. We waited approximately 20 mins for our table which was great. We ordered a papaya salad to share and I got a traditional northern Thai dish. We all loved our food but did notice an inconsistency in their spice scale. We ordered medium heat to our dishes and noted that the papaya salad was quite spicy but all our other dishes were not. The service was great, they are very attentive and friendly with our table.<br><br>Overall food was great, atmosphere was nice for friends and family, and service was great!",5,09/29/2025
PAI,"This might be my new favourite restaurant. My bf and I ordered chicken satay skewers, garlic chicken, khao soi with chicken and pad thai with chicken. Food was served soon after ordering and had lots of depth of flavour. Good amount of spice as well. For drinks, we got a summer dawg and a m-150 energy drink and both were delicious. Will definitely return!",5,09/28/2025
PAI,First time here based on recommendation from family member. Great food and service. This place is busy and there could be big lineups depending on the time. Recommend to reserve in advance,5,09/28/2025
PAI,"Food is pretty ordinary, maybe got too hyped up and the kitchen can’t keep up the demand.  The food came out not very fresh…… you can tell the meat has been sitting there for a while before serving to us. Price range is on the steep end probably because of location not because the quality of ingredients.",3,09/27/2025
PAI,"Excellent bar and restaurant when visiting downtown Toronto! Friendly service and staff! Various menu items with delicious plates. There were so many items on the menu, it was hard to choose because everything sounded so good! Our server recommended delicious dinners, and we felt it was a good value! It was busy for a Wednesday night, but the wait time went quick, under 45 mins. The atmosphere is a chill, hippie vibe displaying popular musicians throughout the restaurant. Location is central in downtown entertainment district and close to other bars/restaurants in the area. Overall, I definitely recommend this unique Thai restaurant in Toronto!<br>This restaurant in Toronto was rated Michelin star for many years, I had to try it and it did Not disappoint! Get there early, there is a long wait but they text you when your table is ready and you can have unique, different drinks at the bar. Staff is friendly and informative, servers and bartenders are attentive. Love the ""hippie Rockstar"" atmosphere.",5,09/27/2025
PAI,"Everything spot on! Fantastic, authentic Thai food. I went for lunch and the wait for a table was short. The staff were wonderful and the atmosphere was perfect because the restaurant is tucked away slightly below street level, giving it a unique vibe.<br><br>Best green curry I've had in a long, long time! (see photo)",5,09/27/2025
PAI,"We ordered the Pad Thai and Pad See Ew, and both were excellent!<br>The Pad Thai had that perfect balance of sweet, tangy, and savory flavors, with fresh lime and peanuts on the side to customize each bite.<br>The Pad See Ew was rich and smoky, with wide noodles, fresh greens, and just the right amount of seasoning – absolutely delicious.<br>The portions were generous, the flavors authentic, and the atmosphere at Pai is always lively and welcoming. It’s a great spot in downtown Toronto if you’re craving real Thai food with bold flavors.",5,09/26/2025
PAI,"Absolutely love Pai, can be a long wait without reservations but well worth it.",5,09/25/2025
PAI,"Impressive Vietnamese. Fresh ingredients, authentic and delicious. Solid cocktails<br><br>Recommend:<br>Pad Thai<br>Spicy P cocktail",5,09/24/2025
PAI,I love Pai. Just wish they’d come back to UberEATs so I could order it again. 😞<br><br>Not downloading worse delivery apps just for one restaurant.,5,09/24/2025
PAI,"(Visited Saturday, Sept 13 around 7PM in person during TIFF final weekend.)<br><br>I'm sure this place is always busy, especially evening and weekends and especially during TIFF, and while I enjoy the food and atmosphere there are a few things lacking or are subpar.<br><br>First I applauded the host on duty and staff for doing a fantastic job when the place is super busy. I believe we waited around 40 minutes for a table during prime dinner time Saturday night.<br>Host and server were fantastic.<br><br>While the food was delicious, atmosphere dim, maybe a bit too loud - I hate when I sort of have to scream across the table, the one thing that got to me is, for how popular this place is you have a pot of tea on the menu which is a lipton's tea bag for $4.00 (see photo). Couldn't even be looseleaf tea? Something that isn't LIPTON'S. At least hot water was a free refill. Should have brought my own tea bag if that was the case, and just asked for hot water. At least the teapot was nice.<br><br>Tea aside, the shrimp pad thai was delicious as always. (Being allergic to coconut food I am allowed to consume is limited) but something I always recommend.",4,09/23/2025
PAI,"Food has heaps of flavour; service is fast. Just make sure you book, as it gets very busy for dinner or game days.",5,09/22/2025
